YEAR,MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,RSHIP,SEX,BYEAR,BMONTH,AGE,ETH,REL,MARITAL,EDU,DEGREE,CUEDU,SIN,TAMIL,ENG,P15,P16,P17,P18,P19,P20,P21,Q2,Q3,Q4,Q5,Q6_A,Q6_B_1,Q6_B_2,Q6_B_3,Q7,Q8,Q8A,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40_A,Q40_B,Q41,Q42,Q43,Q44,Q45,Q45A,Q45_A_1,Q45_A_2,Q45_A_3,Q45_B_1,Q45_B_2,Q45_B_3,Q45_B_4,Q45_C_1,Q46,Q46A,Q46_A_1,Q46_A_2,Q46_A_3,Q46_B_1,Q46_B_2,Q46_B_3,Q46_B_4,Q46_C_1,Q47,Q48,Q49_1,Q49_2,Q49_3,Q50,Q51,Q52,Q53,Q54,Q55_A,Q55_B_1,Q55_B_2,Q55_B_3,Q56,Q57,Q58,Q59,Q60A,Q60B,Q61,Q62,Q63_A_22,Q63_A_3,Q63_A_42,Q63_A_5,Q63_B_22,Q63_B_3,Q63_B_42,Q63_B_5,Q64,Annual_Factor
2023,9,2,41,54,5,1,2,2,2,1973,5,50,2,2,2,10, ,5,2,1,2,1,1,1,1,1,1,2,1,3, , , , , , ,6121,1413,41,3, , , , , ,2,3,7,2,1,15,15, ,1,6122,1461,3, , , , , ,2,3,7,2,1,15,15,30, ,2, , , ,2, , , , , , , , ,1500,2, , , , , , , , ,12000, , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,876.7442063
2023,9,2,41,54,5,1,3,3,1,2003,12,19,2,2,1,12, ,1,2,1,2,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,876.7442063
2023,9,2,41,54,9,1,1,1,1,1951,7,72,2,2,2,10, ,5,2,1,2,2,2,1,1,1,1,2,1,1, , , , , , ,6121,1413,41,3, , , , , ,2,3,7,2,1,20,20, ,2, , , , , , , , , , , , , , , ,20, ,2, , , ,2, , , , , , , , ,12000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,876.7442063
2023,9,2,41,54,9,1,2,2,2,1947,11,75,2,2,2,10, ,5,2,1,2,2,2,3,1,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,876.7442063
2023,10,2,41,55,3,1,1,1,2,1951,6,72,2,2,1,10, ,5,1,2,2,1,1,1,1,1,1,2,1,3, , , , , , ,6121,1413,41,3, , , , , ,2,3,7,2,1,14,14, ,1,6411,98102,3, , , , , ,2,3,7,2,1,10,10,24, ,2, , , ,2, , , , , , , , ,0,2, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,866.2188635
2023,10,2,41,55,3,1,2,5,1,1954,5,69,2,2,3,11, ,5,2,2,2,1,2,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,866.2188635
2023,10,2,41,55,7,1,1,1,2,1962,3,61,2,4,1,3, ,5,2,2,2,1,1,1,1,1,1,2,2, ,2, ,1,60,60,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,866.2188635
2023,10,2,41,56,1,1,1,1,1,1947,1,76,2,2,3,7, ,5,2,1,2,1,2,3,2,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,1181.207541
2023,10,2,41,56,1,1,2,3,2,1985,3,38,2,2,2,15,1,5,2,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,3353,84110,41,1,1,1,1,1,1, , , , , ,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,49000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1181.207541
2023,10,2,41,56,1,1,3,5,1,1984,12,38,2,2,2,8, ,5,2,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,7115,16229,41,2, , , , , ,2,2,1,3,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,2, , , , , , , , ,50000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,10,1181.207541
2023,10,2,41,56,1,1,4,5,2,2016,11,6,2,2,1,0, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1181.207541
2023,10,2,41,56,5,1,1,1,2,1956,2,67,2,2,3,2, ,5,2,1,2,2,1,2,1,2,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,10,1181.207541
2023,10,2,41,56,5,1,2,3,1,1989,12,33,2,2,1,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9313,41001,41,1,2,2,2,2,3,2,3,2,2,1,70,70, ,2, , , , , , , , , , , , , , , ,70,70, , , , ,1,2, , , ,2500,15, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1181.207541
2023,10,2,41,56,9,1,1,1,2,1974,1,49,2,2,3,2, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1181.207541
2023,10,2,41,56,9,1,2,3,1,2001,8,22,2,2,1,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9313,41003,41,1,2,2,2,2,3,2,3,1,3,1,54,54, ,2, , , , , , , , , , , , , , , ,54,54, , , , ,1,2, , , ,1800,20, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,10,1181.207541
2023,10,2,41,56,9,1,3,3,2,2004,9,19,2,2,1,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,9, , , , , , , , , , , , , ,2, , , , , , , , ,10,1181.207541
2023,10,2,41,56,9,1,4,3,2,2007,11,15,2,2,1,10, ,1,2,1,2,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,1181.207541
2023,10,2,41,57,3,1,1,1,1,1955,2,68,2,2,2,6, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9112,94914,41,1,2,2,2,2,3,2,4,1,2,1,48,24,7,2, , , , , , , , , , , , , , , ,48,24, , , , ,1,2, , , ,1200,12, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,2,923.5779129
2023,10,2,41,57,3,1,2,2,2,1961,2,62,2,2,2,6, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,923.5779129
2023,10,2,41,57,3,1,3,3,2,1996,1,27,2,2,2,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,4,923.5779129
2023,10,2,41,57,3,1,4,5,1,2015,11,7,2,2,1,1, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,923.5779129
2023,10,2,41,57,7,1,1,1,2,1966,7,57,2,4,3,5, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,923.5779129
2023,10,2,41,57,7,1,2,3,1,1999,3,24,2,4,1,15,1,3,2,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,1,923.5779129
2023,10,2,41,57,7,1,3,3,2,2001,8,22,2,4,1,12, ,2,2,1,1,1,4,1,3,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,1,923.5779129
2023,10,2,41,57,7,1,4,3,2,2005,12,17,2,4,1,12, ,1,2,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,923.5779129
2023,10,2,41,58,2,1,1,1,1,1973,2,50,2,4,3,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9211,1132,41,1,4, , , , ,2,3,7,3,1,48,32,1,2, , , , , , , , , , , , , , , ,48,32,2, , , ,1,2, , , ,2000,22, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,6,1,1,1,1,1968,1,55,2,4,2,5, ,5,2,2,2,1,1,1,1,1,1,2,1,1, , , , , , ,9219,3112,41,1,4, , , , ,2,3,7,3,1,60,60, ,2, , , , , , , , , , , , , , , ,60,60, , , , ,1,2, , , ,1500,24, ,5000, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,6,1,2,2,2,1972,8,51,2,4,2,6, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,6,1,3,3,2,1999,3,24,2,4,1,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,6,1,4,3,2,2001,1,22,2,4,1,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,6,1,5,3,1,2005,6,18,2,4,1,12, ,1,2,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,842.8075429
2023,10,2,41,58,6,1,6,3,2,2007,8,16,2,4,1,10, ,1,2,1,2,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,842.8075429
2023,10,2,41,58,10,1,1,1,2,1979,12,43,2,4,2,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,10,1,2,3,1,2008,9,15,2,4,1,9, ,1,2,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,7,842.8075429
2023,10,2,41,58,10,1,3,3,1,2014,2,9,2,4,1,3, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,842.8075429
2023,10,2,41,59,4,1,1,1,1,1955,12,67,2,2,2,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9313,41003,41,1,4, , , , ,2,3,7,2,2,40,20,8,2, , , , , , , , , , , , , , , ,40,20, , , , ,1,2, , , ,2000,14, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,879.1475033
2023,10,2,41,59,4,1,2,2,2,1961,3,62,2,2,2,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,879.1475033
2023,10,2,41,59,8,1,1,1,1,1961,5,62,2,2,2,3, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,9211,1132,41,1,4, , , , ,2,3,7,2,1,40,25,3,2, , , , , , , , , , , , , , , ,40,25, , , , ,1,2, , , ,1500,18, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,879.1475033
2023,10,2,41,59,8,1,2,2,2,1959,8,64,2,2,2,6, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,879.1475033
2023,10,2,41,59,8,1,3,3,1,1995,6,28,2,2,1,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,7411,43211,41,3, , , , , ,2,3,7,2,2,50,50, ,2, , , , , , , , , , , , , , , ,50,50, , , , ,2, , , , , , , , ,40000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,879.1475033
2023,10,2,41,59,8,1,4,3,2,1997,4,26,2,2,1,10, ,5,2,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,879.1475033
2023,10,2,41,60,2,1,1,1,1,1949,4,74,2,2,2,10, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,1120.110599
2023,10,2,41,60,2,1,2,2,2,1955,1,68,2,2,2,8, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,1120.110599
2023,10,2,41,60,7,1,1,1,2,1967,6,56,2,2,2,13, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,4110,84110,41,1,1,1,1,1,1, , , , , ,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,50000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1120.110599
2023,10,2,41,60,7,1,2,5,1,1973,6,50,2,2,1,5, ,5,2,1,2,1,1,3,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,1120.110599
2023,10,2,41,60,7,1,3,5,1,1971,9,52,2,2,2,13, ,5,2,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,3321,66290,41,1,2,1,1,1,3,1,1,4,1,1,50,50, ,2, , , , , , , , , , , , , , , ,50,50, , , , ,1,1,40000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1120.110599
2023,10,2,41,60,7,1,4,5,2,1971,8,52,2,2,2,15,3,5,2,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,2643,84110,41,1,1,1,1,1,1, , , , , ,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,1,1,50000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,1120.110599
2023,10,2,41,60,7,1,5,5,1,2017,6,6,2,2,1,0, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1120.110599
2023,11,2,41,61,2,1,1,1,1,1947,8,76,2,2,2,13, ,5,1,1,1,1,1,1,1,1,1,2,1,3, , , , , , ,6411,98102,41,3, , , , , ,2,2,7,2,1,20,20, ,1,6111,1137,3, , , , , ,2,2,7,2,1,20,20,40,40, , , , ,2, , , , , , , , ,1000,2, , , , , , , , ,1000, , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,749.1622604
2023,11,2,41,61,2,1,2,2,2,1948,11,75,2,2,2,11, ,5,2,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,6111,1113,41,3, , , , , ,2,2,7,2,1,20,20, ,2, , , , , , , , , , , , , , , ,20, ,2, , , ,2, , , , , , , , ,1000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,749.1622604
2023,11,2,41,61,2,1,3,3,1,1979,12,43,2,2,1,13, ,5,2,1,1,1,1,4,1,4,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,10,749.1622604
2023,11,2,41,61,2,1,4,3,1,1981,12,41,2,2,1,13, ,5,2,1,1,1,1,4,1,4,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,10,749.1622604
2023,11,2,41,61,6,1,1,1,1,1950,8,73,2,2,3,5, ,5,2,2,2,2,2,2,2,2,2,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,749.1622604
2023,11,2,41,61,6,1,2,3,2,1990,8,33,2,2,2,5, ,5,2,2,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,749.1622604
2023,11,2,41,61,6,1,3,5,1,2011,9,12,2,2,1,6, ,1,2,1,2,1,1,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,749.1622604
2023,11,2,41,61,6,1,4,5,2,2013,9,10,2,2,1,4, ,1,2,1,2,1,1,1,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,749.1622604
2023,11,2,41,61,10,1,1,1,2,1956,10,67,2,2,3,11, ,5,2,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,749.1622604
2023,11,2,41,62,4,1,1,1,1,1974,7,49,2,2,2,11, ,5,2,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,3115,80101,41,1,2,1,1,1,3,1,1,4,1,1,48,48, ,2, , , , , , , , , , , , , , , ,48,48, , , , ,1,1,30000,0,0, , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,4,1,2,2,2,1979,6,44,2,2,2,11, ,5,2,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,4,1,3,3,1,2008,12,14,2,2,1,9, ,1,2,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,721.849053
2023,11,2,41,62,4,1,4,4,1,1941,11,82,2,2,2,8, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,4,1,5,4,2,1943,3,80,2,2,2,8, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,8,1,1,1,2,1957,4,66,2,2,3,8, ,5,2,1,2,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,8,1,2,3,2,1979,12,43,2,2,2,11, ,5,2,1,1,1,1,1,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,8,1,3,5,1,1975,12,47,2,2,2,12, ,5,1,1,1,1,1,1,1,1,1,2,1,1, , , , , , ,8322,49224,41,1,2,2,2,2,3,1,3,1,2,1,42,42, ,2, , , , , , , , , , , , , , , ,42,42, , , , ,1,2, , , ,2000,22, ,0, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,8,1,4,5,2,2003,4,20,2,2,1,13, ,3,2,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,6,721.849053
2023,11,2,41,62,8,1,5,5,1,2007,9,16,2,2,1,10, ,1,2,1,1,1,1,1,1,1,1,1,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,1, , , , , , , , , , , , , ,2, , , , , , , , ,7,721.849053
2023,11,2,41,62,8,1,6,5,2,2011,9,12,2,2,1,6, ,1,2,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,721.849053
2023,11,2,41,62,8,1,7,5,2,2016,11,7,2,2,1,1, ,1, , , ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,721.849053
2023,11,2,41,63,2,1,1,1,2,1946,2,77,2,2,3,4, ,5,2,2,2,1,2,2,1,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,4, , , , , , , , , , , , , ,2, , , , , , , , ,7,992.5424478
2023,11,2,41,63,7,1,1,1,2,1942,1,81,2,2,3,5, ,5,2,1,2,2,2,4,2,3,2,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,3, , , , , , , , , , , , , ,2, , , , , , , , ,7,992.5424478
2023,11,2,41,64,1,1,1,1,1,1961,6,62,2,2,2,10, ,5,2,1,2,1,1,1,1,1,1,2,1,1, , , , , , ,6111,1135,41,3, , , , , ,2,2,7,2,1,40,40, ,2, , , , , , , , , , , , , , , ,40,40, , , , ,2, , , , , , , , ,31500,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,7,818.9705619
2023,11,2,41,64,1,1,2,2,2,1966,4,57,2,2,2,10, ,5,2,1,2,1,1,1,4,1,1,2,2, ,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , ,2, , , , , , , , , , , , , ,2, , , , , , , , ,7,818.9705619
